Fecha,Hora,Precio marginal local ($/MWh)
12/08/2017,19,1474.19
12/08/2017,20,1461.5
12/08/2017,21,1583.2
12/08/2017,22,1548.04
12/08/2017,23,1481.19
12/08/2017,24,1352.85
13/08/2017,1,1050.12
13/08/2017,2,873.47
13/08/2017,3,868.99
13/08/2017,4,846.77
13/08/2017,5,828.49
13/08/2017,6,802.79
13/08/2017,7,803.82
13/08/2017,8,739.12
13/08/2017,9,737.9
13/08/2017,10,815.97
13/08/2017,11,832.93
13/08/2017,12,850.07
13/08/2017,13,849.8
13/08/2017,14,873.18
13/08/2017,15,895.29
13/08/2017,16,902.36
13/08/2017,17,924.92
13/08/2017,18,935.37
13/08/2017,19,908.1
13/08/2017,20,897.89
13/08/2017,21,983.11
13/08/2017,22,1125.71
13/08/2017,23,1084.37
13/08/2017,24,1029.09
14/08/2017,1,1337.28
14/08/2017,2,1007.06
14/08/2017,3,923.97
14/08/2017,4,914.51
14/08/2017,5,915.24
14/08/2017,6,820.57
14/08/2017,7,961.91
14/08/2017,8,1047.09
14/08/2017,9,1321.8
14/08/2017,10,1504.16
14/08/2017,11,1411.63
14/08/2017,12,1577.96
14/08/2017,13,1518.4
14/08/2017,14,1978.63
14/08/2017,15,2120.52
14/08/2017,16,2081.38
14/08/2017,17,1962.91
14/08/2017,18,1517.57
14/08/2017,19,1266.68
14/08/2017,20,1342.3
14/08/2017,21,1431.37
14/08/2017,22,1934.12
14/08/2017,23,2060.39
14/08/2017,24,1373.54
15/08/2017,1,1854.93
15/08/2017,2,1714.41
15/08/2017,3,1731.14
15/08/2017,4,1528.17
15/08/2017,5,1499.66
15/08/2017,6,1540.94
15/08/2017,7,1540.2
15/08/2017,8,1741.71
15/08/2017,9,1878.34
15/08/2017,10,2393.06
15/08/2017,11,2371.74
15/08/2017,12,2324.61
15/08/2017,13,2569.35
15/08/2017,14,2925.93
15/08/2017,15,2371.07
15/08/2017,16,2464.83
15/08/2017,17,2453.92
15/08/2017,18,2375.4
15/08/2017,19,2300.13
15/08/2017,20,2289.73
15/08/2017,21,2292.21
15/08/2017,22,2381.03
15/08/2017,23,2290.01
15/08/2017,24,2247.39
16/08/2017,1,1656.42
16/08/2017,2,1645.22
16/08/2017,3,1496.99
16/08/2017,4,1502.09
16/08/2017,5,1420.27
16/08/2017,6,1477.8
16/08/2017,7,1510.54
16/08/2017,8,1567.1
16/08/2017,9,1543.29
16/08/2017,10,1603.94
16/08/2017,11,2387.94
16/08/2017,12,2195.12
16/08/2017,13,2274.83
16/08/2017,14,2300.95
16/08/2017,15,2311.61
16/08/2017,16,2242.44
16/08/2017,17,1971.03
16/08/2017,18,1689.22
16/08/2017,19,1661.43
16/08/2017,20,1766.31
16/08/2017,21,1824.92
16/08/2017,22,2214.32
16/08/2017,23,2268.35
16/08/2017,24,1723.05
17/08/2017,1,1658.67
17/08/2017,2,1618.96
17/08/2017,3,1525.75
17/08/2017,4,1415.08
17/08/2017,5,1376.22
17/08/2017,6,1451.15
17/08/2017,7,1501.41
17/08/2017,8,1555.81
17/08/2017,9,1607.65
17/08/2017,10,1676.91
17/08/2017,11,1667.28
17/08/2017,12,1673.19
17/08/2017,13,1682.88
17/08/2017,14,1679.79
17/08/2017,15,1706.43
17/08/2017,16,1758.96
17/08/2017,17,1738.68
17/08/2017,18,1705.06
17/08/2017,19,1665.38
17/08/2017,20,1560.27
17/08/2017,21,1664.07
17/08/2017,22,1693.81
17/08/2017,23,1689.66
17/08/2017,24,1671.59
18/08/2017,1,1625.71
18/08/2017,2,1751.53
18/08/2017,3,1525.31
18/08/2017,4,1337.73
18/08/2017,5,1373
18/08/2017,6,1537.89
18/08/2017,7,1588.98
18/08/2017,8,1643.73
18/08/2017,9,1643.42
18/08/2017,10,1757.55
18/08/2017,11,1722.22
18/08/2017,12,1612.74
18/08/2017,13,1759.61
18/08/2017,14,1646.94
18/08/2017,15,1771.94
18/08/2017,16,1756.53
18/08/2017,17,1784.72
18/08/2017,18,1697.69
18/08/2017,19,1699.15
18/08/2017,20,1686.02
18/08/2017,21,1658.53
18/08/2017,22,1684.67
18/08/2017,23,1795.33
18/08/2017,24,1655.82
19/08/2017,1,1525.04
19/08/2017,2,1518.22
19/08/2017,3,1114.6
19/08/2017,4,949.34
19/08/2017,5,891.38
19/08/2017,6,890.93
19/08/2017,7,894.29
19/08/2017,8,903.04
19/08/2017,9,985.83
19/08/2017,10,1322.09
19/08/2017,11,1501.13
19/08/2017,12,1482.31
19/08/2017,13,1652.88
19/08/2017,14,1669.33
19/08/2017,15,1548.24
19/08/2017,16,1620.35
19/08/2017,17,1489.74
19/08/2017,18,1488.27
19/08/2017,19,1472.41
19/08/2017,20,1447.99
19/08/2017,21,1473.74
19/08/2017,22,1416.33
19/08/2017,23,1363.41
19/08/2017,24,1306.64
20/08/2017,1,988.47
20/08/2017,2,967.76
20/08/2017,3,839.51
20/08/2017,4,811.74
20/08/2017,5,766.74
20/08/2017,6,696.89
20/08/2017,7,698.66
20/08/2017,8,631.61
20/08/2017,9,665.56
20/08/2017,10,660.52
20/08/2017,11,686.66
20/08/2017,12,774.68
20/08/2017,13,793.71
20/08/2017,14,806.3
20/08/2017,15,815.13
20/08/2017,16,827.38
20/08/2017,17,824.09
20/08/2017,18,823.16
20/08/2017,19,845.96
20/08/2017,20,844.99
20/08/2017,21,1007.95
20/08/2017,22,1510.06
20/08/2017,23,1524.79
20/08/2017,24,1482.44
21/08/2017,1,1317.8
21/08/2017,2,993.63
21/08/2017,3,981.6
21/08/2017,4,946.44
21/08/2017,5,920.95
21/08/2017,6,1000.37
21/08/2017,7,1413.71
21/08/2017,8,1413.29
21/08/2017,9,1360.39
21/08/2017,10,1399.43
21/08/2017,11,1467.62
21/08/2017,12,1499.25
21/08/2017,13,1848.9
21/08/2017,14,1827.63
21/08/2017,15,1813.98
21/08/2017,16,1955.55
21/08/2017,17,1954.48
21/08/2017,18,1943.23
21/08/2017,19,1505.59
21/08/2017,20,1510.54
21/08/2017,21,1506.8
21/08/2017,22,1913.3
21/08/2017,23,1921.39
21/08/2017,24,1887.31
22/08/2017,1,1502.48
22/08/2017,2,1550.12
22/08/2017,3,1465.92
22/08/2017,4,1158.12
22/08/2017,5,1002.73
22/08/2017,6,1004.79
22/08/2017,7,1453.15
22/08/2017,8,1570.65
22/08/2017,9,1477.56
22/08/2017,10,1505.08
22/08/2017,11,1684.53
22/08/2017,12,2119.99
22/08/2017,13,2126.22
22/08/2017,14,1851.45
22/08/2017,15,2384.9
22/08/2017,16,1860.9
22/08/2017,17,1963.35
22/08/2017,18,1794.36
22/08/2017,19,1764.65
22/08/2017,20,1882.14
22/08/2017,21,1600.51
22/08/2017,22,2053.63
22/08/2017,23,1896.14
22/08/2017,24,1531.69
23/08/2017,1,1457.26
23/08/2017,2,1518.51
23/08/2017,3,1610.31
23/08/2017,4,1463.4
23/08/2017,5,1420.8
23/08/2017,6,1454.9
23/08/2017,7,1478.31
23/08/2017,8,1525.87
23/08/2017,9,1435.88
23/08/2017,10,1523.88
23/08/2017,11,1515.66
23/08/2017,12,1539.91
23/08/2017,13,1581.56
23/08/2017,14,2490.64
23/08/2017,15,2557.75
23/08/2017,16,2483.75
23/08/2017,17,1620.22
23/08/2017,18,1618.61
23/08/2017,19,1460.58
23/08/2017,20,1523.03
23/08/2017,21,1541.01
23/08/2017,22,1627.23
23/08/2017,23,1616.75
23/08/2017,24,1481.22
24/08/2017,1,1455.26
24/08/2017,2,1474.26
24/08/2017,3,1499.61
24/08/2017,4,1496.04
24/08/2017,5,1493.76
24/08/2017,6,1504.08
24/08/2017,7,1503.53
24/08/2017,8,1605.47
24/08/2017,9,1463.72
24/08/2017,10,1510.3
24/08/2017,11,1617.13
24/08/2017,12,1525.41
24/08/2017,13,1563.98
24/08/2017,14,1883.47
24/08/2017,15,1568.46
24/08/2017,16,1579.47
24/08/2017,17,1503.56
24/08/2017,18,1545.92
24/08/2017,19,1522.67
24/08/2017,20,1435.87
24/08/2017,21,1499.02
24/08/2017,22,1507.94
24/08/2017,23,1429.44
24/08/2017,24,1441.32
25/08/2017,1,1363.54
25/08/2017,2,1425.07
25/08/2017,3,1440.73
25/08/2017,4,1463.69
25/08/2017,5,1413.74
25/08/2017,6,1431.95
25/08/2017,7,1441.32
25/08/2017,8,1472.86
25/08/2017,9,1452.59
25/08/2017,10,1491.5
25/08/2017,11,1736.52
25/08/2017,12,1800.45
25/08/2017,13,1811.27
25/08/2017,14,1765.27
25/08/2017,15,1793.46
25/08/2017,16,1805.93
25/08/2017,17,1573.44
25/08/2017,18,1405.99
25/08/2017,19,1431.88
25/08/2017,20,1456
25/08/2017,21,1434.3
25/08/2017,22,1514.99
25/08/2017,23,1425.83
25/08/2017,24,1444.13
26/08/2017,1,1475.59
26/08/2017,2,1498.49
26/08/2017,3,1407.08
26/08/2017,4,1104.45
26/08/2017,5,1042.54
26/08/2017,6,1139.63
26/08/2017,7,1405.75
26/08/2017,8,1362.55
26/08/2017,9,1401.25
26/08/2017,10,1408.72
26/08/2017,11,1476.13
26/08/2017,12,1484.56
26/08/2017,13,1480.41
26/08/2017,14,1466.15
26/08/2017,15,1473.93
26/08/2017,16,1463.66
26/08/2017,17,1465.04
26/08/2017,18,1483.73
26/08/2017,19,1434.83
26/08/2017,20,1436.74
26/08/2017,21,1552.09
26/08/2017,22,1569.74
26/08/2017,23,1465.26
26/08/2017,24,1415.99
27/08/2017,1,1232.28
27/08/2017,2,1106.42
27/08/2017,3,1120.79
27/08/2017,4,1082.53
27/08/2017,5,1035.35
27/08/2017,6,964.15
27/08/2017,7,970.19
27/08/2017,8,908.14
27/08/2017,9,920.74
27/08/2017,10,1005.3
27/08/2017,11,1010.41
27/08/2017,12,1044.46
27/08/2017,13,1039.99
27/08/2017,14,1119.25
27/08/2017,15,1128.78
27/08/2017,16,1142.65
27/08/2017,17,1136.83
27/08/2017,18,1119.72
27/08/2017,19,1119.18
27/08/2017,20,1143.67
27/08/2017,21,1318.1
27/08/2017,22,1395.07
27/08/2017,23,1280.72
27/08/2017,24,1236.71
28/08/2017,1,1313.66
28/08/2017,2,1097.06
28/08/2017,3,1042.37
28/08/2017,4,991.08
28/08/2017,5,989.1
28/08/2017,6,1078.06
28/08/2017,7,1273.3
28/08/2017,8,1336.07
28/08/2017,9,1329.57
28/08/2017,10,1326.56
28/08/2017,11,1352.8
28/08/2017,12,1485.3
28/08/2017,13,1520.52
28/08/2017,14,1667.55
28/08/2017,15,2001.16
28/08/2017,16,2058.23
28/08/2017,17,2032.09
28/08/2017,18,1836.71
28/08/2017,19,1443.25
28/08/2017,20,1219
28/08/2017,21,1515.89
28/08/2017,22,1522.37
28/08/2017,23,1197.81
28/08/2017,24,1103.15
29/08/2017,1,1301.39
29/08/2017,2,1281.34
29/08/2017,3,1110.18
29/08/2017,4,1053.06
29/08/2017,5,1042.97
29/08/2017,6,1192.79
29/08/2017,7,1424.61
29/08/2017,8,1451.17
29/08/2017,9,1466.01
29/08/2017,10,1477.75
29/08/2017,11,1478.65
29/08/2017,12,1501.24
29/08/2017,13,1614.58
29/08/2017,14,1613.77
29/08/2017,15,1616.65
29/08/2017,16,1640.09
29/08/2017,17,1985.93
29/08/2017,18,1623.3
29/08/2017,19,1489.62
29/08/2017,20,1515.56
29/08/2017,21,1610.94
29/08/2017,22,1503.04
29/08/2017,23,1609.24
29/08/2017,24,1399.57
30/08/2017,1,1700.64
30/08/2017,2,1537.65
30/08/2017,3,1448.98
30/08/2017,4,1407.58
30/08/2017,5,1350.48
30/08/2017,6,1435.46
30/08/2017,7,1648.57
30/08/2017,8,1636.8
30/08/2017,9,1632.44
30/08/2017,10,1651.41
30/08/2017,11,1682.46
30/08/2017,12,1692.12
30/08/2017,13,1717.08
30/08/2017,14,1982.05
30/08/2017,15,2013.07
30/08/2017,16,2081.43
30/08/2017,17,2059.06
30/08/2017,18,1964.33
30/08/2017,19,1727.09
30/08/2017,20,1991.97
30/08/2017,21,1672.86
30/08/2017,22,1676.57
30/08/2017,23,1620.44
30/08/2017,24,1445.38
31/08/2017,1,1381.13
31/08/2017,2,1321.62
31/08/2017,3,1268.24
31/08/2017,4,992.7
31/08/2017,5,968.43
31/08/2017,6,1001.35
31/08/2017,7,1458.17
31/08/2017,8,1533.84
31/08/2017,9,1528.89
31/08/2017,10,1545.8
31/08/2017,11,1570.07
31/08/2017,12,1574.88
31/08/2017,13,1583.8
31/08/2017,14,1575.27
31/08/2017,15,1562.97
31/08/2017,16,1654.36
31/08/2017,17,1683.84
31/08/2017,18,1554.27
31/08/2017,19,1483.3
31/08/2017,20,1713.86
31/08/2017,21,1623.05
31/08/2017,22,1585
31/08/2017,23,1581.75
31/08/2017,24,1517.37
11/01/2017,1,653.68
11/01/2017,2,596.69
11/01/2017,3,586.86
11/01/2017,4,580.65
11/01/2017,5,578.3
11/01/2017,6,603.64
11/01/2017,7,771.81
11/01/2017,8,873.74
11/01/2017,9,1130.55
11/01/2017,10,1276.77
11/01/2017,11,1601.81
11/01/2017,12,1644.06
11/01/2017,13,1611.49
11/01/2017,14,1607.84
11/01/2017,15,1601.71
11/01/2017,16,1628.92
11/01/2017,17,1622.05
11/01/2017,18,1628.86
11/01/2017,19,1616.17
11/01/2017,20,1676.71
11/01/2017,21,1663.46
11/01/2017,22,1595.89
11/01/2017,23,1204.77
11/01/2017,24,808.59
13/01/2017,1,752.4
13/01/2017,2,657.35
13/01/2017,3,636.23
13/01/2017,4,613.25
13/01/2017,5,612.15
13/01/2017,6,633.93
13/01/2017,7,758.3
13/01/2017,8,868.02
13/01/2017,9,1030.88
13/01/2017,10,1394.75
13/01/2017,11,1445.54
13/01/2017,12,1329.08
13/01/2017,13,1561.06
13/01/2017,14,1428.02
13/01/2017,15,1394.24
13/01/2017,16,1375.87
13/01/2017,17,1292.6
13/01/2017,18,1136.41
13/01/2017,19,1291.64
13/01/2017,20,1481.69
13/01/2017,21,1293.31
13/01/2017,22,1061.92
13/01/2017,23,891.5
13/01/2017,24,828.59
14/01/2017,1,721.51
14/01/2017,2,638.6
14/01/2017,3,619.22
14/01/2017,4,607.31
14/01/2017,5,598.35
14/01/2017,6,613.49
14/01/2017,7,653.65
14/01/2017,8,678.95
14/01/2017,9,750.7
14/01/2017,10,838.07
14/01/2017,11,913.13
14/01/2017,12,924.19
14/01/2017,13,927.98
14/01/2017,14,892.2
14/01/2017,15,850.56
14/01/2017,16,834.44
14/01/2017,17,818.9
14/01/2017,18,824.22
14/01/2017,19,866.08
14/01/2017,20,905.03
14/01/2017,21,838.44
14/01/2017,22,831.1
14/01/2017,23,764.93
14/01/2017,24,644.94
15/01/2017,1,605.22
15/01/2017,2,603.28
15/01/2017,3,574.3
15/01/2017,4,564.27
15/01/2017,5,564.07
15/01/2017,6,564.38
15/01/2017,7,572.64
15/01/2017,8,573.26
15/01/2017,9,597.08
15/01/2017,10,638.14
15/01/2017,11,656.29
15/01/2017,12,686.29
15/01/2017,13,689.1
15/01/2017,14,677.47
15/01/2017,15,693.71
15/01/2017,16,694.53
15/01/2017,17,713.02
15/01/2017,18,698.57
15/01/2017,19,879.43
15/01/2017,20,1155.16
15/01/2017,21,1109.5
15/01/2017,22,1050.64
15/01/2017,23,889.45
15/01/2017,24,776.36
16/01/2017,1,644.14
16/01/2017,2,619.7
16/01/2017,3,602.09
16/01/2017,4,582.16
16/01/2017,5,565.97
16/01/2017,6,613.78
16/01/2017,7,778.88
16/01/2017,8,896.64
16/01/2017,9,1106.49
16/01/2017,10,1297.38
16/01/2017,11,1296.67
16/01/2017,12,1612.48
16/01/2017,13,1445.04
16/01/2017,14,1372.95
16/01/2017,15,1445
16/01/2017,16,1615.93
16/01/2017,17,1605.32
16/01/2017,18,1309.42
16/01/2017,19,2098.28
16/01/2017,20,2064.22
16/01/2017,21,1810.55
16/01/2017,22,1375.04
16/01/2017,23,2550.79
16/01/2017,24,1544.95
17/01/2017,1,851.96
17/01/2017,2,770.15
17/01/2017,3,718.1
17/01/2017,4,700.35
17/01/2017,5,690.18
17/01/2017,6,721.11
17/01/2017,7,841.59
17/01/2017,8,962.51
17/01/2017,9,1040.04
17/01/2017,10,1479.09
17/01/2017,11,1337.63
17/01/2017,12,1231.14
17/01/2017,13,1043.38
17/01/2017,14,1323.21
17/01/2017,15,1036.61
17/01/2017,16,1118.93
17/01/2017,17,1332.32
17/01/2017,18,1507.84
17/01/2017,19,1028.49
17/01/2017,20,1726.38
17/01/2017,21,1660.73
17/01/2017,22,1161.42
17/01/2017,23,1314.31
17/01/2017,24,1062.13
18/01/2017,1,971.33
18/01/2017,2,855.09
18/01/2017,3,757.97
18/01/2017,4,690.32
18/01/2017,5,692.86
18/01/2017,6,798.81
18/01/2017,7,906.17
18/01/2017,8,949.28
18/01/2017,9,1011.75
18/01/2017,10,921.14
18/01/2017,11,1642.02
18/01/2017,12,1637.46
18/01/2017,13,1672.2
18/01/2017,14,1079.56
18/01/2017,15,1011.79
18/01/2017,16,1766.84
18/01/2017,17,1734.98
18/01/2017,18,1716.31
18/01/2017,19,945.23
18/01/2017,20,1760.86
18/01/2017,21,1333.9
18/01/2017,22,1034.58
18/01/2017,23,1601.32
18/01/2017,24,872.82
19/01/2017,1,787.54
19/01/2017,2,740.96
19/01/2017,3,727.55
19/01/2017,4,712.72
19/01/2017,5,705.26
19/01/2017,6,780.76
19/01/2017,7,854.8
19/01/2017,8,943.76
19/01/2017,9,915.76
19/01/2017,10,1023.59
19/01/2017,11,1002.03
19/01/2017,12,1116.78
19/01/2017,13,1661.06
19/01/2017,14,1309.19
19/01/2017,15,1362.11
19/01/2017,16,1755.23
19/01/2017,17,1759.52
19/01/2017,18,1360.62
19/01/2017,19,964.14
19/01/2017,20,1835.81
19/01/2017,21,1573.47
19/01/2017,22,1373.01
19/01/2017,23,966.61
19/01/2017,24,891.29
20/01/2017,1,838.69
20/01/2017,2,740.38
20/01/2017,3,717.56
20/01/2017,4,701.91
20/01/2017,5,688.35
20/01/2017,6,757.53
20/01/2017,7,914.91
20/01/2017,8,1241.24
20/01/2017,9,1337.13
20/01/2017,10,1051.41
20/01/2017,11,1022.84
20/01/2017,12,1610.54
20/01/2017,13,1602.26
20/01/2017,14,1646.89
20/01/2017,15,1663.86
20/01/2017,16,1679.09
20/01/2017,17,1176.43
20/01/2017,18,1057.9
20/01/2017,19,887.52
20/01/2017,20,1441.73
20/01/2017,21,1290.16
20/01/2017,22,1055.75
20/01/2017,23,1040.27
20/01/2017,24,970.42
23/01/2017,1,564.4
23/01/2017,2,555.4
23/01/2017,3,549.31
23/01/2017,4,549.61
23/01/2017,5,0
23/01/2017,6,553.48
23/01/2017,7,628.99
23/01/2017,8,669.21
23/01/2017,9,700.42
23/01/2017,10,801.01
23/01/2017,11,821.49
23/01/2017,12,847.03
23/01/2017,13,872.91
23/01/2017,14,865.23
23/01/2017,15,863.03
23/01/2017,16,871.6
23/01/2017,17,864.3
23/01/2017,18,815.11
23/01/2017,19,771.95
23/01/2017,20,958.36
23/01/2017,21,915.47
23/01/2017,22,819.56
23/01/2017,23,778.81
23/01/2017,24,652.52
24/01/2017,1,575.81
24/01/2017,2,575.35
24/01/2017,3,565.63
24/01/2017,4,578.43
24/01/2017,5,586.48
24/01/2017,6,648.21
24/01/2017,7,756.03
24/01/2017,8,826.48
24/01/2017,9,964.01
24/01/2017,10,944.22
24/01/2017,11,1229.64
24/01/2017,12,1618.42
24/01/2017,13,1059.6
24/01/2017,14,1059.67
24/01/2017,15,1002.43
24/01/2017,16,962.48
24/01/2017,17,1267.26
24/01/2017,18,928.08
24/01/2017,19,830.96
24/01/2017,20,1227.53
24/01/2017,21,947.86
24/01/2017,22,931.68
24/01/2017,23,907.31
24/01/2017,24,707.86
25/01/2017,1,681.08
25/01/2017,2,655.02
25/01/2017,3,638.99
25/01/2017,4,625.94
25/01/2017,5,628.88
25/01/2017,6,665.37
25/01/2017,7,747.94
25/01/2017,8,827.17
25/01/2017,9,907.01
25/01/2017,10,862
25/01/2017,11,939.63
25/01/2017,12,1313.55
25/01/2017,13,894.87
25/01/2017,14,1569.02
25/01/2017,15,1589.67
25/01/2017,16,1604.92
25/01/2017,17,1639.05
25/01/2017,18,1601.87
25/01/2017,19,877.14
25/01/2017,20,1605.68
25/01/2017,21,1601.87
25/01/2017,22,924.25
25/01/2017,23,1254.67
25/01/2017,24,873
26/01/2017,1,749.7
26/01/2017,2,697.52
26/01/2017,3,696.14
26/01/2017,4,676.21
26/01/2017,5,688.92
26/01/2017,6,780.91
26/01/2017,7,858.75
26/01/2017,8,1002.5
26/01/2017,9,1258.02
26/01/2017,10,1182.86
26/01/2017,11,1622.08
26/01/2017,12,1285.03
26/01/2017,13,1593.34
26/01/2017,14,1569.82
26/01/2017,15,1598.61
26/01/2017,16,1629.12
26/01/2017,17,1523.78
26/01/2017,18,1330.01
26/01/2017,19,873.26
26/01/2017,20,1759.35
26/01/2017,21,1640.95
26/01/2017,22,967.81
26/01/2017,23,833.55
26/01/2017,24,721.88
27/01/2017,1,688.89
27/01/2017,2,637.68
27/01/2017,3,629.12
27/01/2017,4,609.56
27/01/2017,5,615.23
27/01/2017,6,620.69
27/01/2017,7,700.59
27/01/2017,8,817.2
27/01/2017,9,886.58
27/01/2017,10,945.31
27/01/2017,11,1269.37
27/01/2017,12,1429.97
27/01/2017,13,925.04
27/01/2017,14,1427.98
27/01/2017,15,1485.12
27/01/2017,16,1794.58
27/01/2017,17,1937.3
27/01/2017,18,1619.03
27/01/2017,19,1283.75
27/01/2017,20,1621.48
27/01/2017,21,1461.03
27/01/2017,22,1043.24
27/01/2017,23,857.65
27/01/2017,24,755.19
28/01/2017,1,758.03
28/01/2017,2,706.42
28/01/2017,3,698.87
28/01/2017,4,664.66
28/01/2017,5,665.82
28/01/2017,6,692.75
28/01/2017,7,740.4
28/01/2017,8,784.17
28/01/2017,9,894.36
28/01/2017,10,1445.64
28/01/2017,11,1567.37
28/01/2017,12,1693.69
28/01/2017,13,1671.92
28/01/2017,14,1617.97
28/01/2017,15,1020.46
28/01/2017,16,970.85
28/01/2017,17,934.87
28/01/2017,18,884.1
28/01/2017,19,943.79
28/01/2017,20,1308.49
28/01/2017,21,931.49
28/01/2017,22,813.31
28/01/2017,23,756.37
28/01/2017,24,718.9
29/01/2017,1,648.9
29/01/2017,2,625.48
29/01/2017,3,603.24
29/01/2017,4,590.78
29/01/2017,5,574.83
29/01/2017,6,591.5
29/01/2017,7,600.9
29/01/2017,8,600.21
29/01/2017,9,634.7
29/01/2017,10,683.28
29/01/2017,11,762.06
29/01/2017,12,803.64
29/01/2017,13,816.98
29/01/2017,14,808.34
29/01/2017,15,761.48
29/01/2017,16,736.98
29/01/2017,17,753.5
29/01/2017,18,755.95
29/01/2017,19,878.27
29/01/2017,20,1579.12
29/01/2017,21,1545.67
29/01/2017,22,965.37
29/01/2017,23,825.29
29/01/2017,24,686.76
30/01/2017,1,618.12
30/01/2017,2,576.09
30/01/2017,3,564.7
30/01/2017,4,561.99
30/01/2017,5,565.1
30/01/2017,6,591.63
30/01/2017,7,712
30/01/2017,8,848.37
30/01/2017,9,1162.81
30/01/2017,10,1479.69
30/01/2017,11,1536.83
30/01/2017,12,1610.24
30/01/2017,13,1644.98
30/01/2017,14,1627.81
30/01/2017,15,1545.05
30/01/2017,16,1592.37
30/01/2017,17,1478.4
30/01/2017,18,1066.03
30/01/2017,19,896.53
30/01/2017,20,1468.29
30/01/2017,21,1405.91
30/01/2017,22,987.93
30/01/2017,23,805.76
30/01/2017,24,701.09
31/01/2017,1,623.28
31/01/2017,2,601.68
31/01/2017,3,584.35
31/01/2017,4,591.97
31/01/2017,5,596.21
31/01/2017,6,623
31/01/2017,7,709.6
31/01/2017,8,828.26
31/01/2017,9,1030.17
31/01/2017,10,1532.7
31/01/2017,11,1595.24
31/01/2017,12,1574.39
31/01/2017,13,1430.52
31/01/2017,14,1512.12
31/01/2017,15,1556.87
31/01/2017,16,1516.32
31/01/2017,17,1247.15
31/01/2017,18,1557.26
31/01/2017,19,1240.37
31/01/2017,20,1642.78
31/01/2017,21,1559.59
31/01/2017,22,1362.35
31/01/2017,23,976.2
31/01/2017,24,746.74
01/02/2017,1,607.27
01/02/2017,2,591.57
01/02/2017,3,567.71
01/02/2017,4,581.44
01/02/2017,5,585.04
01/02/2017,6,603.93
01/02/2017,7,741.54
01/02/2017,8,944.7
01/02/2017,9,1420.05
01/02/2017,10,1567.13
01/02/2017,11,1581.85
01/02/2017,12,1446.38
01/02/2017,13,1662.34
01/02/2017,14,1749.03
01/02/2017,15,1567.82
01/02/2017,16,1781.48
01/02/2017,17,1762.87
01/02/2017,18,1744.5
01/02/2017,19,1568.99
01/02/2017,20,1696.13
01/02/2017,21,1737.54
01/02/2017,22,1570.28
01/02/2017,23,955.1
01/02/2017,24,767.37
02/02/2017,1,635.65
02/02/2017,2,602.33
02/02/2017,3,569.2
02/02/2017,4,567.76
02/02/2017,5,566.44
02/02/2017,6,614.21
02/02/2017,7,724.47
02/02/2017,8,913.73
02/02/2017,9,1417.89
02/02/2017,10,1441.89
02/02/2017,11,1585.2
02/02/2017,12,1583.69
02/02/2017,13,1693.25
02/02/2017,14,1590.36
02/02/2017,15,1631.34
02/02/2017,16,1672.82
02/02/2017,17,1673.77
02/02/2017,18,1658.55
02/02/2017,19,1460.54
02/02/2017,20,1672.49
02/02/2017,21,1600.86
02/02/2017,22,1212.62
02/02/2017,23,860.51
02/02/2017,24,706.25
03/02/2017,1,644.97
03/02/2017,2,614.4
03/02/2017,3,590.98
03/02/2017,4,606.91
03/02/2017,5,622.14
03/02/2017,6,663.32
03/02/2017,7,844.41
03/02/2017,8,1264.57
03/02/2017,9,1593.77
03/02/2017,10,1695.85
03/02/2017,11,1683.22
03/02/2017,12,2203.98
03/02/2017,13,2016.58
03/02/2017,14,1957.81
03/02/2017,15,2104.67
03/02/2017,16,1611.62
03/02/2017,17,1589.72
03/02/2017,18,1657.76
03/02/2017,19,1357.79
03/02/2017,20,1563.11
03/02/2017,21,1474.47
03/02/2017,22,1278.35
03/02/2017,23,1083.37
03/02/2017,24,890.28
04/02/2017,1,769.55
04/02/2017,2,728.13
04/02/2017,3,639.25
04/02/2017,4,614.92
04/02/2017,5,609.68
04/02/2017,6,605.8
04/02/2017,7,621.37
04/02/2017,8,816.3
04/02/2017,9,856.55
04/02/2017,10,1397.89
04/02/2017,11,1654.36
04/02/2017,12,1631.94
04/02/2017,13,1680.58
04/02/2017,14,1623.56
04/02/2017,15,1634.39
04/02/2017,16,1438.37
04/02/2017,17,1192.73
04/02/2017,18,1282.38
04/02/2017,19,1236.66
04/02/2017,20,1706.9
04/02/2017,21,1650.75
04/02/2017,22,1401.26
04/02/2017,23,858.17
04/02/2017,24,708.51
05/02/2017,1,571.76
05/02/2017,2,548.46
05/02/2017,3,532.3
05/02/2017,4,521.72
05/02/2017,5,520.14
05/02/2017,6,534.25
05/02/2017,7,538.05
05/02/2017,8,523.67
05/02/2017,9,544.39
05/02/2017,10,568.14
05/02/2017,11,645.68
05/02/2017,12,587.94
05/02/2017,13,645.43
05/02/2017,14,645.47
05/02/2017,15,623.74
05/02/2017,16,638.91
05/02/2017,17,620.16
05/02/2017,18,639.64
05/02/2017,19,700.73
05/02/2017,20,939.52
05/02/2017,21,950.55
05/02/2017,22,820.22
05/02/2017,23,634.67
05/02/2017,24,601.72
06/02/2017,1,544.82
06/02/2017,2,508.48
06/02/2017,3,502.77
06/02/2017,4,472.03
06/02/2017,5,506.52
06/02/2017,6,512.24
06/02/2017,7,538.18
